,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1445,0.225,0.807,0,-5.277,1,0.0405,9.82e-05,0.000136,0.154,0.185,145.885,audio_features,7c66uAeDt28hNyMNjaw4kf,spotify:track:7c66uAeDt28hNyMNjaw4kf,https://api.spotify.com/v1/tracks/7c66uAeDt28hNyMNjaw4kf,https://api.spotify.com/v1/audio-analysis/7c66uAeDt28hNyMNjaw4kf,192440,4
1446,0.607,0.432,7,-9.722,1,0.0298,0.699,0.000165,0.118,0.256,119.635,audio_features,6x2kzNls272jHZh8B1DROQ,spotify:track:6x2kzNls272jHZh8B1DROQ,https://api.spotify.com/v1/tracks/6x2kzNls272jHZh8B1DROQ,https://api.spotify.com/v1/audio-analysis/6x2kzNls272jHZh8B1DROQ,190987,4
1447,0.739,0.745,7,-6.658,1,0.0267,0.21,0.0135,0.127,0.949,109.326,audio_features,1p7m9H4H8s0Y7SgRm7j3ED,spotify:track:1p7m9H4H8s0Y7SgRm7j3ED,https://api.spotify.com/v1/tracks/1p7m9H4H8s0Y7SgRm7j3ED,https://api.spotify.com/v1/audio-analysis/1p7m9H4H8s0Y7SgRm7j3ED,277653,4
1448,0.591,0.627,9,-6.903,0,0.0935,0.669,0.0,0.127,0.741,191.944,audio_features,5Hc7O2dX51NI4YcHPuoOpw,spotify:track:5Hc7O2dX51NI4YcHPuoOpw,https://api.spotify.com/v1/tracks/5Hc7O2dX51NI4YcHPuoOpw,https://api.spotify.com/v1/audio-analysis/5Hc7O2dX51NI4YcHPuoOpw,227160,4
1449,0.95,0.64,2,-7.055,1,0.284,0.0253,0.0,0.636,0.84,102.056,audio_features,0QgJfd7JvIGdSfqBVLrnv3,spotify:track:0QgJfd7JvIGdSfqBVLrnv3,https://api.spotify.com/v1/tracks/0QgJfd7JvIGdSfqBVLrnv3,https://api.spotify.com/v1/audio-analysis/0QgJfd7JvIGdSfqBVLrnv3,359947,4
1450,0.703,0.662,1,-9.058,0,0.0387,0.324,0.0,0.257,0.634,80.876,audio_features,6FY8Imjs6YSglIAqnbU9mM,spotify:track:6FY8Imjs6YSglIAqnbU9mM,https://api.spotify.com/v1/tracks/6FY8Imjs6YSglIAqnbU9mM,https://api.spotify.com/v1/audio-analysis/6FY8Imjs6YSglIAqnbU9mM,250293,4
1451,0.808,0.404,1,-10.124,0,0.0427,0.95,0.79,0.124,0.84,98.023,audio_features,6X6ctfqSkAaaUWNAEt3J3L,spotify:track:6X6ctfqSkAaaUWNAEt3J3L,https://api.spotify.com/v1/tracks/6X6ctfqSkAaaUWNAEt3J3L,https://api.spotify.com/v1/audio-analysis/6X6ctfqSkAaaUWNAEt3J3L,161307,4
1452,0.66,0.418,9,-12.379,1,0.0501,0.263,0.0,0.0424,0.354,144.564,audio_features,5Hep3JI0YhpNNpbcurrvSS,spotify:track:5Hep3JI0YhpNNpbcurrvSS,https://api.spotify.com/v1/tracks/5Hep3JI0YhpNNpbcurrvSS,https://api.spotify.com/v1/audio-analysis/5Hep3JI0YhpNNpbcurrvSS,231000,4
1453,0.483,0.514,2,-9.31,1,0.0504,0.36,0.000146,0.322,0.495,90.377,audio_features,5fcRU3WgC5EWbq0D0P2eBl,spotify:track:5fcRU3WgC5EWbq0D0P2eBl,https://api.spotify.com/v1/tracks/5fcRU3WgC5EWbq0D0P2eBl,https://api.spotify.com/v1/audio-analysis/5fcRU3WgC5EWbq0D0P2eBl,196200,4
1454,0.689,0.398,2,-6.704,1,0.0274,0.14,3.08e-05,0.128,0.643,105.005,audio_features,3dB42OEuVNiktvt3V5JRVI,spotify:track:3dB42OEuVNiktvt3V5JRVI,https://api.spotify.com/v1/tracks/3dB42OEuVNiktvt3V5JRVI,https://api.spotify.com/v1/audio-analysis/3dB42OEuVNiktvt3V5JRVI,237000,4
1455,0.684,0.377,5,-16.257,1,0.0443,0.88,0.89,0.111,0.815,98.733,audio_features,7lVmUqN0c9uzUwefUeFtVY,spotify:track:7lVmUqN0c9uzUwefUeFtVY,https://api.spotify.com/v1/tracks/7lVmUqN0c9uzUwefUeFtVY,https://api.spotify.com/v1/audio-analysis/7lVmUqN0c9uzUwefUeFtVY,295000,4
1456,0.436,0.00572,2,-29.601,1,0.0449,0.964,0.000431,0.247,0.516,66.153,audio_features,6YrleUCIobXrhPExvkJaPY,spotify:track:6YrleUCIobXrhPExvkJaPY,https://api.spotify.com/v1/tracks/6YrleUCIobXrhPExvkJaPY,https://api.spotify.com/v1/audio-analysis/6YrleUCIobXrhPExvkJaPY,121000,4
1457,0.446,0.155,7,-19.609,0,0.0427,0.954,0.771,0.1,0.157,118.469,audio_features,76Qm5frTynjE0LSn2gvQK2,spotify:track:76Qm5frTynjE0LSn2gvQK2,https://api.spotify.com/v1/tracks/76Qm5frTynjE0LSn2gvQK2,https://api.spotify.com/v1/audio-analysis/76Qm5frTynjE0LSn2gvQK2,153000,4
1458,0.204,0.069,1,-21.179,1,0.0341,0.989,0.906,0.0934,0.0585,85.924,audio_features,5wRND5VveezsyUArbN3HMY,spotify:track:5wRND5VveezsyUArbN3HMY,https://api.spotify.com/v1/tracks/5wRND5VveezsyUArbN3HMY,https://api.spotify.com/v1/audio-analysis/5wRND5VveezsyUArbN3HMY,154000,3
1459,0.487,0.0259,9,-30.568,1,0.0317,0.969,0.608,0.0935,0.285,82.58,audio_features,5Cq25D9P1OvkO36yslMcWk,spotify:track:5Cq25D9P1OvkO36yslMcWk,https://api.spotify.com/v1/tracks/5Cq25D9P1OvkO36yslMcWk,https://api.spotify.com/v1/audio-analysis/5Cq25D9P1OvkO36yslMcWk,245000,4
1460,0.197,0.0336,7,-27.349,1,0.0482,0.981,0.553,0.156,0.125,69.713,audio_features,226FvyyOJD37uR3fEXvmnl,spotify:track:226FvyyOJD37uR3fEXvmnl,https://api.spotify.com/v1/tracks/226FvyyOJD37uR3fEXvmnl,https://api.spotify.com/v1/audio-analysis/226FvyyOJD37uR3fEXvmnl,193000,4
1461,0.33,0.00785,1,-37.388,0,0.056,0.996,0.897,0.104,0.173,130.832,audio_features,4kh0GAlO9cGZRXXwg34pRs,spotify:track:4kh0GAlO9cGZRXXwg34pRs,https://api.spotify.com/v1/tracks/4kh0GAlO9cGZRXXwg34pRs,https://api.spotify.com/v1/audio-analysis/4kh0GAlO9cGZRXXwg34pRs,409000,3
1462,0.463,0.00638,4,-36.281,1,0.0547,0.799,0.0,0.684,0.256,69.669,audio_features,7lOoMd5uBad2G6Qi1DuJWA,spotify:track:7lOoMd5uBad2G6Qi1DuJWA,https://api.spotify.com/v1/tracks/7lOoMd5uBad2G6Qi1DuJWA,https://api.spotify.com/v1/audio-analysis/7lOoMd5uBad2G6Qi1DuJWA,86000,4
1463,0.486,0.0422,5,-26.307,1,0.0661,0.977,0.0106,0.0548,0.374,106.162,audio_features,3iAqx0U41XylaDYUUjLiKk,spotify:track:3iAqx0U41XylaDYUUjLiKk,https://api.spotify.com/v1/tracks/3iAqx0U41XylaDYUUjLiKk,https://api.spotify.com/v1/audio-analysis/3iAqx0U41XylaDYUUjLiKk,203000,4
1464,0.293,0.142,7,-19.819,0,0.0404,0.906,0.509,0.201,0.413,145.256,audio_features,1nUP1rdNJRd7CzIzbUAKph,spotify:track:1nUP1rdNJRd7CzIzbUAKph,https://api.spotify.com/v1/tracks/1nUP1rdNJRd7CzIzbUAKph,https://api.spotify.com/v1/audio-analysis/1nUP1rdNJRd7CzIzbUAKph,164000,4
1465,0.327,0.192,3,-14.937,1,0.0328,0.978,0.299,0.101,0.278,114.29,audio_features,0jMVxu2iEFHlhMcgqGWnvM,spotify:track:0jMVxu2iEFHlhMcgqGWnvM,https://api.spotify.com/v1/tracks/0jMVxu2iEFHlhMcgqGWnvM,https://api.spotify.com/v1/audio-analysis/0jMVxu2iEFHlhMcgqGWnvM,233000,4
1466,0.321,0.202,10,-19.756,1,0.0431,0.942,0.897,0.147,0.315,75.697,audio_features,1vQxEyPJZeNqEIzopZg0DO,spotify:track:1vQxEyPJZeNqEIzopZg0DO,https://api.spotify.com/v1/tracks/1vQxEyPJZeNqEIzopZg0DO,https://api.spotify.com/v1/audio-analysis/1vQxEyPJZeNqEIzopZg0DO,409000,4
1467,0.444,0.138,4,-19.227,0,0.0459,0.944,0.017,0.0932,0.469,89.947,audio_features,3pEqY5DmG876x9UHbTfXIC,spotify:track:3pEqY5DmG876x9UHbTfXIC,https://api.spotify.com/v1/tracks/3pEqY5DmG876x9UHbTfXIC,https://api.spotify.com/v1/audio-analysis/3pEqY5DmG876x9UHbTfXIC,199000,4
1468,0.327,0.663,2,-14.609,1,0.0424,0.821,0.932,0.0743,0.847,163.876,audio_features,6TTVJdlWlZuYgC2EWe8YLN,spotify:track:6TTVJdlWlZuYgC2EWe8YLN,https://api.spotify.com/v1/tracks/6TTVJdlWlZuYgC2EWe8YLN,https://api.spotify.com/v1/audio-analysis/6TTVJdlWlZuYgC2EWe8YLN,109000,4
1469,0.385,0.11,11,-20.954,0,0.0462,0.949,0.649,0.164,0.402,147.167,audio_features,0Py6xOvw6EOt32xxf6Ll25,spotify:track:0Py6xOvw6EOt32xxf6Ll25,https://api.spotify.com/v1/tracks/0Py6xOvw6EOt32xxf6Ll25,https://api.spotify.com/v1/audio-analysis/0Py6xOvw6EOt32xxf6Ll25,145000,4
1470,0.0954,0.0207,7,-33.511,0,0.0475,0.963,0.897,0.109,0.0714,78.168,audio_features,3hwNUg9J4nAWyLi9CwuZYC,spotify:track:3hwNUg9J4nAWyLi9CwuZYC,https://api.spotify.com/v1/tracks/3hwNUg9J4nAWyLi9CwuZYC,https://api.spotify.com/v1/audio-analysis/3hwNUg9J4nAWyLi9CwuZYC,204000,3
1471,0.384,0.123,4,-20.003,1,0.0535,0.955,0.153,0.0872,0.128,83.898,audio_features,1FZ62td1djc01mUefcpbt5,spotify:track:1FZ62td1djc01mUefcpbt5,https://api.spotify.com/v1/tracks/1FZ62td1djc01mUefcpbt5,https://api.spotify.com/v1/audio-analysis/1FZ62td1djc01mUefcpbt5,161000,4
1472,0.0973,0.0513,9,-36.946,1,0.0323,0.945,0.93,0.0973,0.371,161.363,audio_features,6Xwvh59t378zT6eTuWFjyA,spotify:track:6Xwvh59t378zT6eTuWFjyA,https://api.spotify.com/v1/tracks/6Xwvh59t378zT6eTuWFjyA,https://api.spotify.com/v1/audio-analysis/6Xwvh59t378zT6eTuWFjyA,213000,4
1473,0.149,0.0512,1,-26.264,1,0.0448,0.824,0.937,0.148,0.0332,85.735,audio_features,39MJCTi1rlJJbvQpsroj0t,spotify:track:39MJCTi1rlJJbvQpsroj0t,https://api.spotify.com/v1/tracks/39MJCTi1rlJJbvQpsroj0t,https://api.spotify.com/v1/audio-analysis/39MJCTi1rlJJbvQpsroj0t,171000,3
1474,0.183,0.107,10,-15.33,1,0.0377,0.375,0.875,0.15,0.0378,74.905,audio_features,0d7Q6i6A94gi2iFqoUnXRx,spotify:track:0d7Q6i6A94gi2iFqoUnXRx,https://api.spotify.com/v1/tracks/0d7Q6i6A94gi2iFqoUnXRx,https://api.spotify.com/v1/audio-analysis/0d7Q6i6A94gi2iFqoUnXRx,119000,1
1475,0.195,0.0446,0,-26.715,1,0.0392,0.911,0.835,0.239,0.155,107.054,audio_features,0e1z8QKCuA2resroswon72,spotify:track:0e1z8QKCuA2resroswon72,https://api.spotify.com/v1/tracks/0e1z8QKCuA2resroswon72,https://api.spotify.com/v1/audio-analysis/0e1z8QKCuA2resroswon72,324000,4
1476,0.23,0.821,8,-9.137,1,0.0559,0.719,0.98,0.24,0.104,79.559,audio_features,2cHQ9yZ713LFIH59TaR177,spotify:track:2cHQ9yZ713LFIH59TaR177,https://api.spotify.com/v1/tracks/2cHQ9yZ713LFIH59TaR177,https://api.spotify.com/v1/audio-analysis/2cHQ9yZ713LFIH59TaR177,151000,4
1477,0.608,0.191,2,-19.193,1,0.0376,0.942,0.923,0.259,0.532,116.757,audio_features,4kq7tBcVfCMYkF1TnWSYGD,spotify:track:4kq7tBcVfCMYkF1TnWSYGD,https://api.spotify.com/v1/tracks/4kq7tBcVfCMYkF1TnWSYGD,https://api.spotify.com/v1/audio-analysis/4kq7tBcVfCMYkF1TnWSYGD,183000,3
1478,0.32,0.142,10,-19.494,1,0.0325,0.957,0.892,0.193,0.501,99.783,audio_features,1xcXkH6fcBGFncY6uNjf4s,spotify:track:1xcXkH6fcBGFncY6uNjf4s,https://api.spotify.com/v1/tracks/1xcXkH6fcBGFncY6uNjf4s,https://api.spotify.com/v1/audio-analysis/1xcXkH6fcBGFncY6uNjf4s,347000,4
1479,0.29,0.0182,0,-33.482,1,0.038,0.828,0.657,0.102,0.333,141.485,audio_features,4CVxRMfXJ5R6J2iM6Ol7gZ,spotify:track:4CVxRMfXJ5R6J2iM6Ol7gZ,https://api.spotify.com/v1/tracks/4CVxRMfXJ5R6J2iM6Ol7gZ,https://api.spotify.com/v1/audio-analysis/4CVxRMfXJ5R6J2iM6Ol7gZ,278000,3
1480,0.139,0.012,7,-32.534,1,0.0378,0.988,0.818,0.0671,0.0404,87.306,audio_features,2pubOl3tSCH7kVs57g4VZE,spotify:track:2pubOl3tSCH7kVs57g4VZE,https://api.spotify.com/v1/tracks/2pubOl3tSCH7kVs57g4VZE,https://api.spotify.com/v1/audio-analysis/2pubOl3tSCH7kVs57g4VZE,192000,4
1481,0.0814,0.02,5,-28.979,1,0.0423,0.934,0.847,0.107,0.0363,170.541,audio_features,13fmmtPXSZOUB2DbuevcGE,spotify:track:13fmmtPXSZOUB2DbuevcGE,https://api.spotify.com/v1/tracks/13fmmtPXSZOUB2DbuevcGE,https://api.spotify.com/v1/audio-analysis/13fmmtPXSZOUB2DbuevcGE,271000,5
1482,0.462,0.0235,3,-25.118,1,0.0493,0.992,0.894,0.0789,0.0673,101.607,audio_features,3NLrmBTUWukugAgpqnuNgf,spotify:track:3NLrmBTUWukugAgpqnuNgf,https://api.spotify.com/v1/tracks/3NLrmBTUWukugAgpqnuNgf,https://api.spotify.com/v1/audio-analysis/3NLrmBTUWukugAgpqnuNgf,287000,4
1483,0.447,0.155,9,-17.77,0,0.0548,0.955,0.742,0.348,0.508,91.142,audio_features,6aw19sfXFTDs8wCI6oip0I,spotify:track:6aw19sfXFTDs8wCI6oip0I,https://api.spotify.com/v1/tracks/6aw19sfXFTDs8wCI6oip0I,https://api.spotify.com/v1/audio-analysis/6aw19sfXFTDs8wCI6oip0I,194000,4
1484,0.401,0.282,0,-15.232,1,0.0594,0.992,0.0951,0.349,0.383,144.107,audio_features,48nlvY6Le77TxmIHLlJXeY,spotify:track:48nlvY6Le77TxmIHLlJXeY,https://api.spotify.com/v1/tracks/48nlvY6Le77TxmIHLlJXeY,https://api.spotify.com/v1/audio-analysis/48nlvY6Le77TxmIHLlJXeY,295000,4
1485,0.344,0.216,0,-18.434,0,0.0434,0.95,0.909,0.161,0.163,100.69,audio_features,4GMUoFZJkaxAbLxjoJzy5D,spotify:track:4GMUoFZJkaxAbLxjoJzy5D,https://api.spotify.com/v1/tracks/4GMUoFZJkaxAbLxjoJzy5D,https://api.spotify.com/v1/audio-analysis/4GMUoFZJkaxAbLxjoJzy5D,425000,4
1486,0.45,0.395,4,-16.963,1,0.0384,0.947,0.918,0.126,0.592,85.2,audio_features,0NtlUZp2s49Vy3qDQr09le,spotify:track:0NtlUZp2s49Vy3qDQr09le,https://api.spotify.com/v1/tracks/0NtlUZp2s49Vy3qDQr09le,https://api.spotify.com/v1/audio-analysis/0NtlUZp2s49Vy3qDQr09le,181667,4
1487,0.092,0.132,7,-19.878,1,0.0355,0.915,0.9,0.292,0.314,164.074,audio_features,2h99b19owyJxEeMJBJwtZ7,spotify:track:2h99b19owyJxEeMJBJwtZ7,https://api.spotify.com/v1/tracks/2h99b19owyJxEeMJBJwtZ7,https://api.spotify.com/v1/audio-analysis/2h99b19owyJxEeMJBJwtZ7,120333,4
1488,0.633,0.523,5,-14.658,1,0.0382,0.76,0.604,0.254,0.598,127.266,audio_features,3wGxoJHZrbEg9niotq8Dnk,spotify:track:3wGxoJHZrbEg9niotq8Dnk,https://api.spotify.com/v1/tracks/3wGxoJHZrbEg9niotq8Dnk,https://api.spotify.com/v1/audio-analysis/3wGxoJHZrbEg9niotq8Dnk,205000,4
1489,0.395,0.22,5,-23.919,0,0.0426,0.927,0.754,0.157,0.603,129.077,audio_features,389cg8iXGwwuGrtzmQXZfq,spotify:track:389cg8iXGwwuGrtzmQXZfq,https://api.spotify.com/v1/tracks/389cg8iXGwwuGrtzmQXZfq,https://api.spotify.com/v1/audio-analysis/389cg8iXGwwuGrtzmQXZfq,114000,4
1490,0.219,0.184,10,-23.526,1,0.0409,0.891,0.942,0.139,0.274,139.017,audio_features,5G4F9a3n4aTmcRs5kUQu5x,spotify:track:5G4F9a3n4aTmcRs5kUQu5x,https://api.spotify.com/v1/tracks/5G4F9a3n4aTmcRs5kUQu5x,https://api.spotify.com/v1/audio-analysis/5G4F9a3n4aTmcRs5kUQu5x,130000,4
1491,0.071,0.0242,11,-32.181,0,0.0461,0.805,0.171,0.127,0.108,73.416,audio_features,2nv80aRiHA0mTqXNFlXb6Y,spotify:track:2nv80aRiHA0mTqXNFlXb6Y,https://api.spotify.com/v1/tracks/2nv80aRiHA0mTqXNFlXb6Y,https://api.spotify.com/v1/audio-analysis/2nv80aRiHA0mTqXNFlXb6Y,245000,4
1492,0.335,0.0803,7,-26.613,0,0.0331,0.993,0.935,0.121,0.259,116.306,audio_features,4uRmq35zS4ZcFHFj8NIhlv,spotify:track:4uRmq35zS4ZcFHFj8NIhlv,https://api.spotify.com/v1/tracks/4uRmq35zS4ZcFHFj8NIhlv,https://api.spotify.com/v1/audio-analysis/4uRmq35zS4ZcFHFj8NIhlv,101000,1
1493,0.489,0.277,2,-17.19,0,0.027,0.952,0.186,0.22,0.463,76.182,audio_features,63inRilLX0FVhwVUjcgcf7,spotify:track:63inRilLX0FVhwVUjcgcf7,https://api.spotify.com/v1/tracks/63inRilLX0FVhwVUjcgcf7,https://api.spotify.com/v1/audio-analysis/63inRilLX0FVhwVUjcgcf7,111000,4
1494,0.403,0.186,6,-18.735,1,0.0497,0.981,0.00162,0.153,0.21,127.543,audio_features,0pUe0PNtEyTs6X93P0vaoj,spotify:track:0pUe0PNtEyTs6X93P0vaoj,https://api.spotify.com/v1/tracks/0pUe0PNtEyTs6X93P0vaoj,https://api.spotify.com/v1/audio-analysis/0pUe0PNtEyTs6X93P0vaoj,142000,3
1495,0.386,0.00546,8,-31.492,1,0.054,0.995,0.92,0.102,0.152,143.126,audio_features,3Re6k1CsicySiw5D2thcbx,spotify:track:3Re6k1CsicySiw5D2thcbx,https://api.spotify.com/v1/tracks/3Re6k1CsicySiw5D2thcbx,https://api.spotify.com/v1/audio-analysis/3Re6k1CsicySiw5D2thcbx,381000,3
1496,0.234,0.082,3,-19.946,1,0.0335,0.806,0.815,0.244,0.169,134.469,audio_features,7otMyFfyyrgZP4GSwmMaFp,spotify:track:7otMyFfyyrgZP4GSwmMaFp,https://api.spotify.com/v1/tracks/7otMyFfyyrgZP4GSwmMaFp,https://api.spotify.com/v1/audio-analysis/7otMyFfyyrgZP4GSwmMaFp,334000,3
1497,0.338,0.342,5,-15.906,1,0.0378,0.712,1.45e-05,0.115,0.827,127.489,audio_features,3LlreKeIQtgVJxxvLPdJrC,spotify:track:3LlreKeIQtgVJxxvLPdJrC,https://api.spotify.com/v1/tracks/3LlreKeIQtgVJxxvLPdJrC,https://api.spotify.com/v1/audio-analysis/3LlreKeIQtgVJxxvLPdJrC,132000,4
1498,0.447,0.134,7,-21.159,1,0.0436,0.871,0.556,0.118,0.434,138.51,audio_features,6vJzif8zkJnpf53QWbvlKT,spotify:track:6vJzif8zkJnpf53QWbvlKT,https://api.spotify.com/v1/tracks/6vJzif8zkJnpf53QWbvlKT,https://api.spotify.com/v1/audio-analysis/6vJzif8zkJnpf53QWbvlKT,346000,4
1499,0.161,0.0294,4,-25.368,1,0.0391,0.978,0.941,0.216,0.0365,108.701,audio_features,1EeKVoQ5sgs7erflbiTYNr,spotify:track:1EeKVoQ5sgs7erflbiTYNr,https://api.spotify.com/v1/tracks/1EeKVoQ5sgs7erflbiTYNr,https://api.spotify.com/v1/audio-analysis/1EeKVoQ5sgs7erflbiTYNr,258000,4
1500,0.224,0.0788,8,-23.295,1,0.0404,0.991,0.837,0.103,0.035,80.598,audio_features,4TOKoS810660vxaM9xk1gf,spotify:track:4TOKoS810660vxaM9xk1gf,https://api.spotify.com/v1/tracks/4TOKoS810660vxaM9xk1gf,https://api.spotify.com/v1/audio-analysis/4TOKoS810660vxaM9xk1gf,300000,1
1501,0.12,0.0738,10,-24.113,0,0.0418,0.954,0.937,0.227,0.0337,88.1,audio_features,3naDI76SJSNfqGgzCYyir3,spotify:track:3naDI76SJSNfqGgzCYyir3,https://api.spotify.com/v1/tracks/3naDI76SJSNfqGgzCYyir3,https://api.spotify.com/v1/audio-analysis/3naDI76SJSNfqGgzCYyir3,430000,4
1502,0.158,0.103,2,-22.715,1,0.0383,0.856,0.171,0.138,0.148,89.048,audio_features,55QZtu6vcqBLRMyen4mOHu,spotify:track:55QZtu6vcqBLRMyen4mOHu,https://api.spotify.com/v1/tracks/55QZtu6vcqBLRMyen4mOHu,https://api.spotify.com/v1/audio-analysis/55QZtu6vcqBLRMyen4mOHu,281507,4
1503,0.479,0.105,9,-26.246,1,0.0407,0.992,0.904,0.0949,0.512,131.398,audio_features,3c6gf6qPACzRnOowASL5ZM,spotify:track:3c6gf6qPACzRnOowASL5ZM,https://api.spotify.com/v1/tracks/3c6gf6qPACzRnOowASL5ZM,https://api.spotify.com/v1/audio-analysis/3c6gf6qPACzRnOowASL5ZM,213493,4
1504,0.171,0.0141,2,-33.367,1,0.0398,0.885,0.159,0.286,0.0581,126.115,audio_features,2DnVKhfcOgWZavmE2j7t8Z,spotify:track:2DnVKhfcOgWZavmE2j7t8Z,https://api.spotify.com/v1/tracks/2DnVKhfcOgWZavmE2j7t8Z,https://api.spotify.com/v1/audio-analysis/2DnVKhfcOgWZavmE2j7t8Z,228667,5
1505,0.442,0.16,0,-17.889,1,0.0335,0.98,0.906,0.191,0.174,78.692,audio_features,5W1uotbbnikd8d71F2YtOA,spotify:track:5W1uotbbnikd8d71F2YtOA,https://api.spotify.com/v1/tracks/5W1uotbbnikd8d71F2YtOA,https://api.spotify.com/v1/audio-analysis/5W1uotbbnikd8d71F2YtOA,293333,4
1506,0.237,0.0467,10,-25.221,1,0.0526,0.992,0.18,0.1,0.0547,184.69,audio_features,4wUpRrueFUvGeHmysQGe2Z,spotify:track:4wUpRrueFUvGeHmysQGe2Z,https://api.spotify.com/v1/tracks/4wUpRrueFUvGeHmysQGe2Z,https://api.spotify.com/v1/audio-analysis/4wUpRrueFUvGeHmysQGe2Z,343000,3
1507,0.104,0.0587,4,-31.471,0,0.0338,0.978,0.905,0.0958,0.416,85.379,audio_features,5cUJqN0pzOQLVDe7mdxyMx,spotify:track:5cUJqN0pzOQLVDe7mdxyMx,https://api.spotify.com/v1/tracks/5cUJqN0pzOQLVDe7mdxyMx,https://api.spotify.com/v1/audio-analysis/5cUJqN0pzOQLVDe7mdxyMx,106000,4
1508,0.345,0.0186,9,-30.878,0,0.0445,0.994,0.916,0.0792,0.258,132.608,audio_features,49d8zyjvflKcmLkJTwkBYS,spotify:track:49d8zyjvflKcmLkJTwkBYS,https://api.spotify.com/v1/tracks/49d8zyjvflKcmLkJTwkBYS,https://api.spotify.com/v1/audio-analysis/49d8zyjvflKcmLkJTwkBYS,178000,3
1509,0.517,0.443,9,-18.627,1,0.0296,0.825,0.711,0.198,0.721,104.254,audio_features,7qBqGZ91C2CiS8QxI6lx00,spotify:track:7qBqGZ91C2CiS8QxI6lx00,https://api.spotify.com/v1/tracks/7qBqGZ91C2CiS8QxI6lx00,https://api.spotify.com/v1/audio-analysis/7qBqGZ91C2CiS8QxI6lx00,194000,4
1510,0.356,0.0599,1,-27.801,1,0.0365,0.991,0.91,0.206,0.415,79.032,audio_features,68i1b14wCbaZl0SH8lEKkf,spotify:track:68i1b14wCbaZl0SH8lEKkf,https://api.spotify.com/v1/tracks/68i1b14wCbaZl0SH8lEKkf,https://api.spotify.com/v1/audio-analysis/68i1b14wCbaZl0SH8lEKkf,103000,1
1511,0.15,0.0895,7,-25.306,0,0.0444,0.929,0.96,0.196,0.0343,89.931,audio_features,14t0EJWX1pcZrz4eNyadMs,spotify:track:14t0EJWX1pcZrz4eNyadMs,https://api.spotify.com/v1/tracks/14t0EJWX1pcZrz4eNyadMs,https://api.spotify.com/v1/audio-analysis/14t0EJWX1pcZrz4eNyadMs,219000,4
1512,0.382,0.00513,7,-39.685,1,0.0481,0.995,0.966,0.111,0.48,66.678,audio_features,2o9t1uqkAqXBOOfGrcpgGe,spotify:track:2o9t1uqkAqXBOOfGrcpgGe,https://api.spotify.com/v1/tracks/2o9t1uqkAqXBOOfGrcpgGe,https://api.spotify.com/v1/audio-analysis/2o9t1uqkAqXBOOfGrcpgGe,292000,4
1513,0.437,0.179,4,-16.293,1,0.0393,0.862,0.649,0.497,0.184,101.713,audio_features,6uOmcYWvuK2ZIJG2LtLJRK,spotify:track:6uOmcYWvuK2ZIJG2LtLJRK,https://api.spotify.com/v1/tracks/6uOmcYWvuK2ZIJG2LtLJRK,https://api.spotify.com/v1/audio-analysis/6uOmcYWvuK2ZIJG2LtLJRK,202000,4
1514,0.446,0.212,0,-16.801,1,0.059,0.954,0.0194,0.0994,0.178,133.147,audio_features,2BvuoRFQuY5yEZL91L2VYX,spotify:track:2BvuoRFQuY5yEZL91L2VYX,https://api.spotify.com/v1/tracks/2BvuoRFQuY5yEZL91L2VYX,https://api.spotify.com/v1/audio-analysis/2BvuoRFQuY5yEZL91L2VYX,230000,4
1515,0.477,0.288,9,-15.103,1,0.0299,0.95,0.927,0.0593,0.447,90.167,audio_features,1vBhmku43ZuAWDazMDNOJY,spotify:track:1vBhmku43ZuAWDazMDNOJY,https://api.spotify.com/v1/tracks/1vBhmku43ZuAWDazMDNOJY,https://api.spotify.com/v1/audio-analysis/1vBhmku43ZuAWDazMDNOJY,295000,4
1516,0.642,0.202,11,-24.891,0,0.0451,0.938,0.9,0.211,0.896,128.99,audio_features,1nXiCLXrXLEeGMgL7C9WVk,spotify:track:1nXiCLXrXLEeGMgL7C9WVk,https://api.spotify.com/v1/tracks/1nXiCLXrXLEeGMgL7C9WVk,https://api.spotify.com/v1/audio-analysis/1nXiCLXrXLEeGMgL7C9WVk,79000,4
1517,0.211,0.038,7,-28.845,1,0.0438,0.964,0.509,0.12,0.216,97.104,audio_features,31FREv0kRJAUHMkVGL5dZM,spotify:track:31FREv0kRJAUHMkVGL5dZM,https://api.spotify.com/v1/tracks/31FREv0kRJAUHMkVGL5dZM,https://api.spotify.com/v1/audio-analysis/31FREv0kRJAUHMkVGL5dZM,166000,3
1518,0.191,0.0344,1,-21.462,1,0.0416,0.987,0.261,0.0954,0.128,150.183,audio_features,7pi5XMDUJ54yTk2kSDD0uf,spotify:track:7pi5XMDUJ54yTk2kSDD0uf,https://api.spotify.com/v1/tracks/7pi5XMDUJ54yTk2kSDD0uf,https://api.spotify.com/v1/audio-analysis/7pi5XMDUJ54yTk2kSDD0uf,244000,3
1519,0.247,0.0179,5,-32.009,1,0.034,0.983,0.955,0.0911,0.0978,81.472,audio_features,3NRDQQxcQZnwawxfATr4Eu,spotify:track:3NRDQQxcQZnwawxfATr4Eu,https://api.spotify.com/v1/tracks/3NRDQQxcQZnwawxfATr4Eu,https://api.spotify.com/v1/audio-analysis/3NRDQQxcQZnwawxfATr4Eu,463000,1
